Time,temperature,pressure
2020/6/12 17:41,118.69466,317.62347
2020/6/12 17:42,118.70155,317.31216
2020/6/12 17:43,118.70843,317.00085
2020/6/12 17:44,118.71532,313.44138
2020/6/12 17:45,118.72221,317.46335
2020/6/12 17:46,118.72909,316.50494
2020/6/12 17:47,118.73598,315.18506
2020/6/12 17:48,118.73257,315.90167
2020/6/12 17:49,118.72813,316.3847
2020/6/12 17:50,118.72369,317.35083
2020/6/12 17:51,118.71925,314.80713
2020/6/12 17:52,118.71482,318.02557
2020/6/12 17:53,118.71038,315.78976
2020/6/12 17:54,118.70594,315.17819
2020/6/12 17:55,118.70151,316.67395
2020/6/12 17:56,118.69707,312.66202
2020/6/12 17:57,118.69263,316.2106
2020/6/12 17:58,118.68819,319.17264
2020/6/12 17:59,118.68375,317.37473
2020/6/12 18:00,118.67931,317.681
2020/6/12 18:01,118.67488,319.17258
2020/6/12 18:02,118.67044,316.694
2020/6/12 18:03,118.666,316.85953
2020/6/12 18:04,118.66157,314.42175
2020/6/12 18:05,118.65713,316.26181
2020/6/12 18:06,118.65269,316.85123
2020/6/12 18:07,118.64825,315.38397
2020/6/12 18:08,118.64381,318.39404
2020/6/12 18:09,118.63937,317.93661
2020/6/12 18:10,118.63494,317.47919
2020/6/12 18:11,118.6305,315.76459
2020/6/12 18:12,118.62606,316.80078
2020/6/12 18:13,118.62163,318.34119
2020/6/12 18:14,118.61719,318.13589
2020/6/12 18:15,118.61275,317.51154
2020/6/12 18:16,118.60831,317.70569
2020/6/12 18:17,118.60387,315.2377
2020/6/12 18:18,118.59943,316.02609
2020/6/12 18:19,118.595,317.12161
2020/6/12 18:20,118.59056,316.08353
2020/6/12 18:21,118.58612,316.56509
2020/6/12 18:22,118.58169,317.04663
2020/6/12 18:23,118.57725,316.79941
2020/6/12 18:24,118.57281,315.5394
2020/6/12 18:25,118.56837,316.11032
2020/6/12 18:26,118.56393,316.91751
2020/6/12 18:27,118.55949,314.6167
2020/6/12 18:28,118.55506,317.11868
2020/6/12 18:29,118.55062,316.12329
2020/6/12 18:30,118.54618,318.39096
2020/6/12 18:31,118.54175,316.60986
2020/6/12 18:32,118.53731,316.60083
2020/6/12 18:33,118.53287,316.5918
2020/6/12 18:34,118.52843,316.58276
2020/6/12 18:35,118.52399,317.13867
2020/6/12 18:36,118.51955,318.36533
2020/6/12 18:37,118.51512,316.21036
2020/6/12 18:38,118.51068,315.56042
2020/6/12 18:39,118.50625,319.23254
2020/6/12 18:40,118.50181,316.80072
2020/6/12 18:41,118.49737,314.76929
2020/6/12 18:42,118.49294,317.10782
2020/6/12 18:43,118.48849,315.33197
2020/6/12 18:44,118.48405,318.51163
2020/6/12 18:45,118.47962,315.78244
2020/6/12 18:46,118.47518,318.96512
2020/6/12 18:47,118.47079,316.19751
2020/6/12 18:48,118.46705,313.46429
2020/6/12 18:49,118.4633,317.27554
2020/6/12 18:50,118.45955,315.01053
2020/6/12 18:51,118.4558,315.41183
2020/6/12 18:52,118.45205,315.81317
2020/6/12 18:53,118.4483,316.21448
2020/6/12 18:54,118.44456,316.61581
2020/6/12 18:55,118.4408,317.01712
2020/6/12 18:56,118.43706,316.27182
2020/6/12 18:57,118.4333,320.00385
2020/6/12 18:58,118.42956,317.08395
2020/6/12 18:59,118.42581,318.93484
2020/6/12 19:00,118.42206,316.27246
2020/6/12 19:01,118.41831,313.13635
2020/6/12 19:02,118.41456,312.77341
2020/6/12 19:03,118.41081,315.18024
2020/6/12 19:04,118.40707,318.20203
2020/6/12 19:05,118.40331,317.61493
2020/6/12 19:06,118.39957,316.16727
2020/6/12 19:07,118.39581,316.65366
2020/6/12 19:08,118.39207,317.58118
2020/6/12 19:09,118.38832,315.93509
2020/6/12 19:10,118.38457,317.71756
2020/6/12 19:11,118.38082,316.95911
2020/6/12 19:12,118.37707,317.27588
2020/6/12 19:13,118.37332,317.96201
2020/6/12 19:14,118.36958,315.97577
2020/6/12 19:15,118.36582,315.06839
2020/6/12 19:16,118.36208,317.72156
2020/6/12 19:17,118.35832,316.05115
2020/6/12 19:18,118.35458,316.34167
2020/6/12 19:19,118.35083,315.14496
2020/6/12 19:20,118.34708,316.47696
2020/6/12 19:21,118.34333,317.02188
2020/6/12 19:22,118.33958,315.67957
2020/6/12 19:23,118.33583,316.61032
2020/6/12 19:24,118.33208,315.99533
2020/6/12 19:25,118.32833,316.75681
2020/6/12 19:26,118.32458,315.28992
2020/6/12 19:27,118.32083,314.28531
2020/6/12 19:28,118.31709,315.2879
2020/6/12 19:29,118.31334,317.39362
2020/6/12 19:30,118.30959,316.18671
2020/6/12 19:31,118.30584,316.79941
2020/6/12 19:32,118.30209,317.14337
2020/6/12 19:33,118.29834,317.45032
2020/6/12 19:34,118.29459,318.85391
2020/6/12 19:35,118.29084,317.6109
2020/6/12 19:36,118.28709,316.43542
2020/6/12 19:37,118.28334,315.35797
2020/6/12 19:38,118.27959,316.02988
2020/6/12 19:39,118.27585,317.16815
2020/6/12 19:40,118.27209,315.41992
2020/6/12 19:41,118.26835,315.98575
2020/6/12 19:42,118.2646,316.55157
2020/6/12 19:43,118.26085,317.1174
2020/6/12 19:44,118.2571,316.85721
2020/6/12 19:45,118.25335,316.2413
2020/6/12 19:46,118.2496,318.55914
2020/6/12 19:47,118.24744,317.66827
2020/6/12 19:48,118.24997,316.991
2020/6/12 19:49,118.25249,313.52411
2020/6/12 19:50,118.25501,317.43832
2020/6/12 19:51,118.25754,316.03494
2020/6/12 19:52,118.26006,318.48352
2020/6/12 19:53,118.26259,316.09906
2020/6/12 19:54,118.26511,317.95401
2020/6/12 19:55,118.26764,317.39603
2020/6/12 19:56,118.27016,314.41016
2020/6/12 19:57,118.27268,316.85822
2020/6/12 19:58,118.27521,314.75702
2020/6/12 19:59,118.27773,318.13803
2020/6/12 20:00,118.28026,314.98773
2020/6/12 20:01,118.28278,318.83771
2020/6/12 20:02,118.2853,317.62585
2020/6/12 20:03,118.28783,318.31219
2020/6/12 20:04,118.29035,316.01929
2020/6/12 20:05,118.29288,319.05707
2020/6/12 20:06,118.2954,317.20035
2020/6/12 20:07,118.29792,315.3436
2020/6/12 20:08,118.30045,316.12619
2020/6/12 20:09,118.30297,316.98093
2020/6/12 20:10,118.3055,314.68268
2020/6/12 20:11,118.30802,315.52112
2020/6/12 20:12,118.31055,317.57141
2020/6/12 20:13,118.31306,317.76465
2020/6/12 20:14,118.31559,317.70889
2020/6/12 20:15,118.31812,317.65314
2020/6/12 20:16,118.32064,317.59741
2020/6/12 20:17,118.32317,317.55811
2020/6/12 20:18,118.32569,315.91519
2020/6/12 20:19,118.32821,317.90817
2020/6/12 20:20,118.33073,316.78827
2020/6/12 20:21,118.33326,314.67245
2020/6/12 20:22,118.33578,314.68082
2020/6/12 20:23,118.33831,315.29721
2020/6/12 20:24,118.34084,316.98383
2020/6/12 20:25,118.34335,315.71979
2020/6/12 20:26,118.34588,316.70889
2020/6/12 20:27,118.3484,315.41434
2020/6/12 20:28,118.35093,317.44589
2020/6/12 20:29,118.35345,316.0564
2020/6/12 20:30,118.35598,314.72659
2020/6/12 20:31,118.3585,316.36429
2020/6/12 20:32,118.36102,317.65744
2020/6/12 20:33,118.36355,317.51877
2020/6/12 20:34,118.36607,314.62341
2020/6/12 20:35,118.3686,316.69598
2020/6/12 20:36,118.37112,318.9808
2020/6/12 20:37,118.37364,317.06781
2020/6/12 20:38,118.37617,318.26166
2020/6/12 20:39,118.37869,318.31885
2020/6/12 20:40,118.38122,316.27893
2020/6/12 20:41,118.38374,316.36618
2020/6/12 20:42,118.38626,316.86789
2020/6/12 20:43,118.38879,315.33081
2020/6/12 20:44,118.39131,318.44446
2020/6/12 20:45,118.39384,316.49445
2020/6/12 20:46,118.39636,316.56635
2020/6/12 20:47,118.39983,316.97
2020/6/12 20:48,118.40481,316.71921
2020/6/12 20:49,118.40977,317.32578
2020/6/12 20:50,118.41475,315.86163
2020/6/12 20:51,118.41972,317.05045
2020/6/12 20:52,118.42469,316.78171
2020/6/12 20:53,118.42966,316.38181
2020/6/12 20:54,118.43464,318.35843
2020/6/12 20:55,118.43961,316.36151
2020/6/12 20:56,118.44458,316.39771
2020/6/12 20:57,118.44955,317.30969
2020/6/12 20:58,118.45452,316.10175
2020/6/12 20:59,118.4595,317.78247
2020/6/12 21:00,118.46446,315.26511
2020/6/12 21:01,118.46944,317.20609
2020/6/12 21:02,118.4744,315.93054
2020/6/12 21:03,118.47938,317.28976
2020/6/12 21:04,118.48435,316.45016
2020/6/12 21:05,118.48932,318.63437
2020/6/12 21:06,118.49429,317.25372
2020/6/12 21:07,118.49927,319.59714
2020/6/12 21:08,118.50423,317.89059
2020/6/12 21:09,118.50921,316.53293
2020/6/12 21:10,118.51418,317.76471
2020/6/12 21:11,118.51915,316.4072
2020/6/12 21:12,118.52412,319.22711
2020/6/12 21:13,118.52909,318.45865
2020/6/12 21:14,118.53407,317.69022
2020/6/12 21:15,118.53903,316.98044
2020/6/12 21:16,118.54401,317.91174
2020/6/12 21:17,118.54898,315.95984
2020/6/12 21:18,118.55395,319.74594
2020/6/12 21:19,118.55892,316.95425
2020/6/12 21:20,118.5639,314.1131
2020/6/12 21:21,118.56886,317.01993
2020/6/12 21:22,118.57384,314.84531
2020/6/12 21:23,118.5788,318.48401
2020/6/12 21:24,118.58378,318.7977
2020/6/12 21:25,118.58875,316.85672
2020/6/12 21:26,118.59372,316.16516
2020/6/12 21:27,118.59869,317.77771
2020/6/12 21:28,118.60367,316.19214
2020/6/12 21:29,118.60863,314.05823
2020/6/12 21:30,118.61361,316.98334
2020/6/12 21:31,118.61858,317.66849
2020/6/12 21:32,118.62355,317.87469
2020/6/12 21:33,118.62852,316.13248
2020/6/12 21:34,118.63349,316.88754
2020/6/12 21:35,118.63847,318.7836
2020/6/12 21:36,118.64343,318.35144
2020/6/12 21:37,118.64841,317.16125
2020/6/12 21:38,118.65338,316.89096
2020/6/12 21:39,118.65835,313.84641
2020/6/12 21:40,118.66332,315.96838
2020/6/12 21:41,118.6683,314.26251
2020/6/12 21:42,118.67326,316.30447
2020/6/12 21:43,118.67824,317.26328
2020/6/12 21:44,118.6832,315.90158
2020/6/12 21:45,118.68818,317.36856
2020/6/12 21:46,118.69315,317.58795
2020/6/12 21:47,118.69817,316.89725
2020/6/12 21:48,118.70322,317.13696
2020/6/12 21:49,118.70828,317.88528
2020/6/12 21:50,118.71333,317.61346
2020/6/12 21:51,118.71839,317.34164
2020/6/12 21:52,118.72345,317.19098
2020/6/12 21:53,118.7285,317.80731
2020/6/12 21:54,118.73356,314.57492
2020/6/12 21:55,118.73862,315.33145
2020/6/12 21:56,118.74367,317.56104
2020/6/12 21:57,118.74873,316.78076
2020/6/12 21:58,118.75378,317.16232
2020/6/12 21:59,118.75883,316.8913
2020/6/12 22:00,118.76389,317.37659
2020/6/12 22:01,118.76894,315.34406
2020/6/12 22:02,118.774,315.84512
2020/6/12 22:03,118.77906,316.34622
2020/6/12 22:04,118.78411,316.84729
2020/6/12 22:05,118.78917,316.47696
2020/6/12 22:06,118.79423,315.97345
2020/6/12 22:07,118.79928,317.72144
2020/6/12 22:08,118.80434,317.88696
2020/6/12 22:09,118.80939,316.87823
2020/6/12 22:10,118.81445,315.46313
2020/6/12 22:11,118.8195,319.09671
2020/6/12 22:12,118.82456,316.12628
2020/6/12 22:13,118.82961,316.13449
2020/6/12 22:14,118.83467,313.64777
2020/6/12 22:15,118.83973,317.55679
2020/6/12 22:16,118.84478,315.19556
2020/6/12 22:17,118.84984,318.75491
2020/6/12 22:18,118.8549,315.68512
2020/6/12 22:19,118.85995,319.08054
2020/6/12 22:20,118.86501,316.76013
2020/6/12 22:21,118.87006,315.06668
2020/6/12 22:22,118.87511,317.2717
2020/6/12 22:23,118.88017,315.35892
2020/6/12 22:24,118.88523,316.41827
2020/6/12 22:25,118.89028,313.63388
2020/6/12 22:26,118.89534,317.59598
2020/6/12 22:27,118.90039,313.72974
2020/6/12 22:28,118.90545,315.06604
2020/6/12 22:29,118.91051,316.40231
2020/6/12 22:30,118.91556,317.73862
2020/6/12 22:31,118.92062,313.81418
2020/6/12 22:32,118.92567,313.75
2020/6/12 22:33,118.93073,315.12778
2020/6/12 22:34,118.93578,318.15012
2020/6/12 22:35,118.94084,313.72745
2020/6/12 22:36,118.94589,318.91528
2020/6/12 22:37,118.95095,314.82462
2020/6/12 22:38,118.95601,314.3176
2020/6/12 22:39,118.96106,318.83429
2020/6/12 22:40,118.96612,318.07504
2020/6/12 22:41,118.97118,317.7565
2020/6/12 22:42,118.97623,316.94086
2020/6/12 22:43,118.98129,318.27979
2020/6/12 22:44,118.98634,317.93915
2020/6/12 22:45,118.99139,317.11841
2020/6/12 22:46,118.99645,316.76251
2020/6/12 22:47,118.98985,317.56625
2020/6/12 22:48,118.97982,319.62756
2020/6/12 22:49,118.9698,317.68973
2020/6/12 22:50,118.95977,318.02112
2020/6/12 22:51,118.94975,317.98495
2020/6/12 22:52,118.93972,317.2774
2020/6/12 22:53,118.9297,317.13123
2020/6/12 22:54,118.91968,315.58759
2020/6/12 22:55,118.90965,317.45847
2020/6/12 22:56,118.89963,316.32007
2020/6/12 22:57,118.8896,316.63229
2020/6/12 22:58,118.87958,317.77841
2020/6/12 22:59,118.86956,316.0083
2020/6/12 23:00,118.85954,317.80396
2020/6/12 23:01,118.84951,315.29691
2020/6/12 23:02,118.83949,315.85239
2020/6/12 23:03,118.82946,315.11487
2020/6/12 23:04,118.81944,313.89954
2020/6/12 23:05,118.80942,314.88605
2020/6/12 23:06,118.79939,315.76352
2020/6/12 23:07,118.78937,315.81488
2020/6/12 23:08,118.77934,316.1095
2020/6/12 23:09,118.76932,316.10394
2020/6/12 23:10,118.75929,316.83804
2020/6/12 23:11,118.74928,316.5632
2020/6/12 23:12,118.73925,319.4324
2020/6/12 23:13,118.72923,315.95908
2020/6/12 23:14,118.7192,316.94324
2020/6/12 23:15,118.70918,316.49081
2020/6/12 23:16,118.69915,316.00769
2020/6/12 23:17,118.68913,316.74762
2020/6/12 23:18,118.67911,313.90259
2020/6/12 23:19,118.66908,318.9808
2020/6/12 23:20,118.65906,316.11896
2020/6/12 23:21,118.64903,318.04556
2020/6/12 23:22,118.63901,315.52563
2020/6/12 23:23,118.62898,316.21408
2020/6/12 23:24,118.61897,316.90253
2020/6/12 23:25,118.60894,317.59097
2020/6/12 23:26,118.59892,314.53812
2020/6/12 23:27,118.58889,318.29883
2020/6/12 23:28,118.57887,316.07666
2020/6/12 23:29,118.56884,318.47617
2020/6/12 23:30,118.55882,315.31128
2020/6/12 23:31,118.5488,317.45047
2020/6/12 23:32,118.53877,316.33209
2020/6/12 23:33,118.52875,318.39578
2020/6/12 23:34,118.51872,315.89172
2020/6/12 23:35,118.5087,313.83643
2020/6/12 23:36,118.49868,315.78369
2020/6/12 23:37,118.48866,317.56931
2020/6/12 23:38,118.47863,317.29733
2020/6/12 23:39,118.46861,317.02539
2020/6/12 23:40,118.45858,315.29529
2020/6/12 23:41,118.44855,318.99902
2020/6/12 23:42,118.43853,315.3396
2020/6/12 23:43,118.42851,318.71643
2020/6/12 23:44,118.41849,318.49905
2020/6/12 23:45,118.40846,318.2402
2020/6/12 23:46,118.39844,317.98138
2020/6/12 23:47,118.40616,317.72256
2020/6/12 23:48,118.41488,317.46375
2020/6/12 23:49,118.4236,315.35797
2020/6/12 23:50,118.43233,317.09106
2020/6/12 23:51,118.44105,313.69269
2020/6/12 23:52,118.44977,317.12381
2020/6/12 23:53,118.45849,317.7417
2020/6/12 23:54,118.46721,317.60599
2020/6/12 23:55,118.47593,315.65866
2020/6/12 23:56,118.48465,318.19733
2020/6/12 23:57,118.49338,315.14331
2020/6/12 23:58,118.5021,317.87128
2020/6/12 23:59,118.51082,316.27881
2020/6/13 00:00,118.51954,315.4834
2020/6/13 00:01,118.52826,315.41431
2020/6/13 00:02,118.53698,317.38992
2020/6/13 00:03,118.54571,315.86649
2020/6/13 00:04,118.55443,315.05191
2020/6/13 00:05,118.56315,315.39926
2020/6/13 00:06,118.57187,315.74661
2020/6/13 00:07,118.58059,317.23331
2020/6/13 00:08,118.58931,313.29965
2020/6/13 00:09,118.59803,315.46045
2020/6/13 00:10,118.60676,314.67722
2020/6/13 00:11,118.61548,315.71506
2020/6/13 00:12,118.6242,317.08325
2020/6/13 00:13,118.63292,316.17081
2020/6/13 00:14,118.64164,315.13867
2020/6/13 00:15,118.65036,314.88144
2020/6/13 00:16,118.65908,317.8125
2020/6/13 00:17,118.66781,317.36011
2020/6/13 00:18,118.67653,316.88632
2020/6/13 00:19,118.68525,316.16599
2020/6/13 00:20,118.69397,314.12839
2020/6/13 00:21,118.70269,317.29446
2020/6/13 00:22,118.71141,315.96695
2020/6/13 00:23,118.72014,316.69528
2020/6/13 00:24,118.72886,317.42365
2020/6/13 00:25,118.73758,317.66013
2020/6/13 00:26,118.7463,317.19589
2020/6/13 00:27,118.75502,315.43463
2020/6/13 00:28,118.76374,317.23007
2020/6/13 00:29,118.77246,316.64233
2020/6/13 00:30,118.78119,317.27222
2020/6/13 00:31,118.78991,315.40833
2020/6/13 00:32,118.79863,317.00937
2020/6/13 00:33,118.80735,316.60153
2020/6/13 00:34,118.81607,317.85947
2020/6/13 00:35,118.82479,316.01584
2020/6/13 00:36,118.83351,316.58167
2020/6/13 00:37,118.84224,317.14749
2020/6/13 00:38,118.85096,317.71332
2020/6/13 00:39,118.85968,318.01151
2020/6/13 00:40,118.8684,317.33954
2020/6/13 00:41,118.87712,318.89066
2020/6/13 00:42,118.88584,317.40686
2020/6/13 00:43,118.89457,316.43488
2020/6/13 00:44,118.90329,317.31857
2020/6/13 00:45,118.91201,314.46606
2020/6/13 00:46,118.92214,318.23001
2020/6/13 00:47,118.9428,315.10175
2020/6/13 00:48,118.96346,318.09476
2020/6/13 00:49,118.98412,315.3591
2020/6/13 00:50,119.00478,317.7251
2020/6/13 00:51,119.02544,312.95251
2020/6/13 00:52,119.0461,314.39243
2020/6/13 00:53,119.06676,315.83237
2020/6/13 00:54,119.08742,317.28867
2020/6/13 00:55,119.10808,319.97885
2020/6/13 00:56,119.12874,317.03506
2020/6/13 00:57,119.1494,314.04645
2020/6/13 00:58,119.17006,317.91342
2020/6/13 00:59,119.19071,314.69812
2020/6/13 01:00,119.21137,311.09558
2020/6/13 01:01,119.23203,310.81409
2020/6/13 01:02,119.25269,319.16492
2020/6/13 01:03,119.27335,318.17963
2020/6/13 01:04,119.29401,316.56644
2020/6/13 01:05,119.31467,316.84219
2020/6/13 01:06,119.33533,317.41049
2020/6/13 01:07,119.356,317.97879
2020/6/13 01:08,119.37666,317.98453
2020/6/13 01:09,119.39732,316.29913
2020/6/13 01:10,119.41797,318.52368
2020/6/13 01:11,119.43863,317.19684
2020/6/13 01:12,119.45929,316.41388
2020/6/13 01:13,119.47995,316.20273
2020/6/13 01:14,119.50061,315.99158
2020/6/13 01:15,119.52127,314.79388
2020/6/13 01:16,119.54193,316.63593
2020/6/13 01:17,119.56259,315.59351
2020/6/13 01:18,119.58325,317.64917
2020/6/13 01:19,119.60391,316.36017
2020/6/13 01:20,119.62457,317.32751
2020/6/13 01:21,119.64523,318.64511
2020/6/13 01:22,119.66589,313.40588
2020/6/13 01:23,119.68655,315.16998
2020/6/13 01:24,119.70721,314.79807
2020/6/13 01:25,119.72787,316.62933
2020/6/13 01:26,119.74853,317.2287
2020/6/13 01:27,119.76919,315.63599
2020/6/13 01:28,119.78985,319.48022
2020/6/13 01:29,119.81051,318.03271
2020/6/13 01:30,119.83117,317.5498
2020/6/13 01:31,119.85182,317.59848
2020/6/13 01:32,119.87248,317.88168
2020/6/13 01:33,119.89314,318.44571
2020/6/13 01:34,119.9138,316.99356
2020/6/13 01:35,119.93446,316.32996
2020/6/13 01:36,119.95512,314.91193
2020/6/13 01:37,119.97578,315.22165
2020/6/13 01:38,119.99644,316.63684
2020/6/13 01:39,120.01711,315.61313
2020/6/13 01:40,120.03777,317.58655
2020/6/13 01:41,120.05843,315.1416
2020/6/13 01:42,120.07908,316.94305
2020/6/13 01:43,120.09974,315.90399
2020/6/13 01:44,120.1204,317.40137
2020/6/13 01:45,120.14106,315.92001
2020/6/13 01:46,120.16061,317.63574
2020/6/13 01:47,120.17744,314.3909
2020/6/13 01:48,120.19427,318.32159
2020/6/13 01:49,120.21111,316.11035
2020/6/13 01:50,120.22794,316.51959
2020/6/13 01:51,120.24477,316.92883
2020/6/13 01:52,120.2616,316.40823
2020/6/13 01:53,120.27844,314.16428
2020/6/13 01:54,120.29527,318.6817
2020/6/13 01:55,120.3121,314.44437
2020/6/13 01:56,120.32894,317.47025
2020/6/13 01:57,120.34577,313.673
2020/6/13 01:58,120.3626,317.00281
2020/6/13 01:59,120.37944,313.30103
2020/6/13 02:00,120.39627,318.39783
2020/6/13 02:01,120.41311,314.3909
2020/6/13 02:02,120.42994,318.95059
2020/6/13 02:03,120.44677,314.68405
2020/6/13 02:04,120.46361,318.88101
2020/6/13 02:05,120.48044,316.3627
2020/6/13 02:06,120.49727,316.83569
2020/6/13 02:07,120.51411,313.01367
2020/6/13 02:08,120.53094,312.99921
2020/6/13 02:09,120.54778,314.14001
2020/6/13 02:10,120.56461,318.28986
2020/6/13 02:11,120.58144,313.96109
2020/6/13 02:12,120.59827,318.70172
2020/6/13 02:13,120.6151,315.21127
2020/6/13 02:14,120.63194,318.84494
2020/6/13 02:15,120.64877,319.28589
2020/6/13 02:16,120.6656,319.08591
2020/6/13 02:17,120.68244,315.56677
2020/6/13 02:18,120.69927,318.42053
2020/6/13 02:19,120.7161,315.14539
2020/6/13 02:20,120.73294,318.3587
2020/6/13 02:21,120.74977,315.73462
2020/6/13 02:22,120.76661,314.87921
2020/6/13 02:23,120.78344,317.73215
2020/6/13 02:24,120.80027,316.95264
2020/6/13 02:25,120.81711,318.62592
2020/6/13 02:26,120.83394,317.20068
2020/6/13 02:27,120.85077,314.45282
2020/6/13 02:28,120.86761,313.6767
2020/6/13 02:29,120.88444,317.89429
2020/6/13 02:30,120.90128,316.37378
2020/6/13 02:31,120.91811,315.40891
2020/6/13 02:32,120.93494,316.3212
2020/6/13 02:33,120.95177,313.78076
2020/6/13 02:34,120.96861,315.3512
2020/6/13 02:35,120.98544,317.48596
2020/6/13 02:36,121.00227,317.31894
2020/6/13 02:37,121.0191,317.15192
2020/6/13 02:38,121.03594,316.98492
2020/6/13 02:39,121.05277,314.43002
2020/6/13 02:40,121.0696,315.62619
2020/6/13 02:41,121.08644,318.62354
2020/6/13 02:42,121.10327,319.14352
2020/6/13 02:43,121.1201,317.11353
2020/6/13 02:44,121.13694,317.31448
2020/6/13 02:45,121.15377,315.41751
2020/6/13 02:46,121.16106,315.99539
2020/6/13 02:47,121.15732,315.70316
2020/6/13 02:48,121.15356,314.34528
2020/6/13 02:49,121.14982,317.5159
2020/6/13 02:50,121.14607,314.45065
2020/6/13 02:51,121.14232,316.24026
2020/6/13 02:52,121.13857,314.90735
2020/6/13 02:53,121.13483,316.47867
2020/6/13 02:54,121.13107,315.09329
2020/6/13 02:55,121.12733,318.34601
2020/6/13 02:56,121.12357,315.11093
2020/6/13 02:57,121.11983,316.88724
2020/6/13 02:58,121.11608,315.6452
2020/6/13 02:59,121.11233,318.04807
2020/6/13 03:00,121.10858,315.50153
2020/6/13 03:01,121.10483,316.28204
2020/6/13 03:02,121.10108,317.06256
2020/6/13 03:03,121.09734,317.11917
2020/6/13 03:04,121.09358,315.9733
2020/6/13 03:05,121.08984,318.05652
2020/6/13 03:06,121.08608,314.78122
2020/6/13 03:07,121.08234,317.39511
2020/6/13 03:08,121.07859,312.81
2020/6/13 03:09,121.07484,317.62579
2020/6/13 03:10,121.07109,316.07056
2020/6/13 03:11,121.06734,317.17334
2020/6/13 03:12,121.06359,312.21988
2020/6/13 03:13,121.05984,317.02029
2020/6/13 03:14,121.05609,314.22397
2020/6/13 03:15,121.05235,317.10089
2020/6/13 03:16,121.04859,312.0921
2020/6/13 03:17,121.04485,318.18839
2020/6/13 03:18,121.0411,319.26093
2020/6/13 03:19,121.03735,314.6922
2020/6/13 03:20,121.0336,315.80283
2020/6/13 03:21,121.02985,316.91629
2020/6/13 03:22,121.0261,317.7644
2020/6/13 03:23,121.02235,318.60464
2020/6/13 03:24,121.0186,312.2034
2020/6/13 03:25,121.01485,316.66693
2020/6/13 03:26,121.01111,316.64355
2020/6/13 03:27,121.00735,316.14389
2020/6/13 03:28,121.00361,316.94217
2020/6/13 03:29,120.99986,317.9053
2020/6/13 03:30,120.99611,316.20261
2020/6/13 03:31,120.99236,317.53217
2020/6/13 03:32,120.98861,315.86176
2020/6/13 03:33,120.98486,317.86407
2020/6/13 03:34,120.98111,314.311
2020/6/13 03:35,120.97736,317.37735
2020/6/13 03:36,120.97362,318.57181
2020/6/13 03:37,120.96986,314.31717
2020/6/13 03:38,120.96612,316.89642
2020/6/13 03:39,120.96236,314.95627
2020/6/13 03:40,120.95862,316.60376
2020/6/13 03:41,120.95487,313.81372
2020/6/13 03:42,120.95112,316.11325
2020/6/13 03:43,120.94737,318.00421
2020/6/13 03:44,120.94362,316.67859
2020/6/13 03:45,120.93987,315.82095
2020/6/13 03:46,120.93336,317.54199
2020/6/13 03:47,120.92525,317.73242
2020/6/13 03:48,120.91714,318.37277
2020/6/13 03:49,120.90902,318.78989
2020/6/13 03:50,120.90091,317.44565
2020/6/13 03:51,120.8928,317.28549
2020/6/13 03:52,120.88468,316.80917
2020/6/13 03:53,120.87657,315.30002
2020/6/13 03:54,120.86846,316.21741
2020/6/13 03:55,120.86034,316.3671
2020/6/13 03:56,120.85223,313.93921
2020/6/13 03:57,120.84412,316.10144
2020/6/13 03:58,120.83601,316.01733
2020/6/13 03:59,120.8279,316.50745
2020/6/13 04:00,120.81979,315.59033
2020/6/13 04:01,120.81167,316.08353
2020/6/13 04:02,120.80356,314.91956
2020/6/13 04:03,120.79544,317.92508
2020/6/13 04:04,120.78733,318.48187
2020/6/13 04:05,120.77922,317.08865
2020/6/13 04:06,120.7711,315.50659
2020/6/13 04:07,120.76299,317.3725
2020/6/13 04:08,120.75488,316.60611
2020/6/13 04:09,120.74677,317.72958
2020/6/13 04:10,120.73866,315.06839
2020/6/13 04:11,120.73055,317.54071
2020/6/13 04:12,120.72243,315.78989
2020/6/13 04:13,120.71432,318.22784
2020/6/13 04:14,120.70621,316.60242
2020/6/13 04:15,120.69809,317.34564
2020/6/13 04:16,120.68998,318.08884
2020/6/13 04:17,120.68187,317.83585
2020/6/13 04:18,120.67375,314.76755
2020/6/13 04:19,120.66564,316.60648
2020/6/13 04:20,120.65753,317.76666
2020/6/13 04:21,120.64941,316.13931
2020/6/13 04:22,120.6413,319.01929
2020/6/13 04:23,120.63319,317.56644
2020/6/13 04:24,120.62508,318.36008
2020/6/13 04:25,120.61697,316.2626
2020/6/13 04:26,120.60886,314.50928
2020/6/13 04:27,120.60074,316.91464
2020/6/13 04:28,120.59263,315.71808
2020/6/13 04:29,120.58451,316.73517
2020/6/13 04:30,120.5764,317.75226
2020/6/13 04:31,120.56829,313.9519
2020/6/13 04:32,120.56017,318.5929
2020/6/13 04:33,120.55206,314.42535
2020/6/13 04:34,120.54395,318.22525
2020/6/13 04:35,120.53584,314.56567
2020/6/13 04:36,120.52773,318.67404
2020/6/13 04:37,120.51962,318.9808
2020/6/13 04:38,120.5115,318.54608
2020/6/13 04:39,120.50339,315.52707
2020/6/13 04:40,120.49528,316.0647
2020/6/13 04:41,120.48716,317.14203
2020/6/13 04:42,120.47905,312.8717
2020/6/13 04:43,120.47094,317.25983
2020/6/13 04:44,120.46282,318.26669
2020/6/13 04:45,120.45471,318.39169
2020/6/13 04:46,120.43732,316.18607
